x,y,z
-0.670179,0.892926,0.608814
-0.586182,0.875225,0.603826
-0.480876,0.878487,0.61772
-0.401359,0.864881,0.626359
-0.237338,0.884743,0.623598
-0.0538758,0.867804,0.598338
0.0511169,0.873366,0.618537
0.258638,0.883467,0.602854
0.480934,0.88184,0.620509
0.538841,0.86858,0.627802
-0.621693,0.928257,0.609581
-0.5329,0.901959,0.598399
-0.433992,0.915114,0.625012
-0.308714,0.905354,0.606998
-0.194822,0.92305,0.605906
-0.0169678,0.913372,0.610551
0.100596,0.907238,0.619405
0.159723,0.899056,0.625724
0.369862,0.923444,0.621383
0.430753,0.914419,0.616596
0.646892,0.914075,0.599706
0.747248,0.900416,0.596888
-0.571403,0.960955,0.610806
-0.482553,0.934145,0.595659
-0.257457,0.940475,0.615129
-0.110185,0.937853,0.608678
-0.0546093,0.959392,0.603188
0.2902,0.934244,0.600674
0.598729,0.948926,0.607802
0.705024,0.93374,0.623164
-0.516354,0.99171,0.611114
-0.386851,0.983222,0.602731
-0.217265,0.984534,0.626353
-0.159646,0.968181,0.623616
0.0117014,0.965395,0.60262
0.330155,0.971968,0.62865
0.38204,0.977681,0.599168
0.441512,0.970277,0.597872
0.547182,0.978899,0.614321
0.656543,0.968445,0.628829
-0.45949,1.02038,0.610817
-0.329067,0.998625,0.600692
0.0504112,1.0148,0.601007
0.108324,1.0039,0.612152
0.167965,0.998692,0.615526
0.272853,1.01739,0.62218
0.344101,1.02392,0.602184
0.440207,1.02622,0.619362
-0.405303,1.03953,0.627669
-0.233431,1.04202,0.610542
-0.173523,1.04065,0.61354
-0.114542,1.05086,0.610135
-0.0551379,1.05911,0.609776
0.00629923,1.05847,0.608985
0.149914,1.05389,0.60103
0.20898,1.04523,0.604705
-0.339021,1.07877,0.605428
0.278886,1.07689,0.618622
0.41415,1.09439,0.599946
0.477555,1.0682,0.598474
-0.394271,1.10162,0.601605
-0.225097,1.10088,0.602474
0.239463,1.12504,0.607546
-0.262615,1.14029,0.627463
-0.193129,1.15404,0.615443
-0.128638,1.16291,0.607741
0.12491,1.16335,0.601657
0.184107,1.15545,0.606791
0.298979,1.13128,0.603658
-0.0603241,1.16845,0.602604
-0.000115367,1.17006,0.601322
0.0617006,1.16843,0.600801
-0.0894575,-1.16661,0.6507
0.000981236,-1.17003,0.629244
0.0600812,-1.16762,0.648308
-0.206837,-1.15169,0.645593
0.126735,-1.16313,0.647513
0.186294,-1.15512,0.657159
-0.367503,-1.1108,0.659001
-0.163991,-1.11287,0.630057
-0.0467501,-1.12705,0.636232
0.22683,-1.0993,0.644194
0.327581,-1.12329,0.648829
-0.481896,-1.06616,0.647984
-0.426608,-1.08919,0.650736
-0.321445,-1.0735,0.646881
-0.265605,-1.08888,0.662401
-0.0745676,-1.07837,0.657405
0.279065,-1.07601,0.662197
0.354786,-1.06992,0.650204
0.410677,-1.09557,0.654037
0.465892,-1.07334,0.64687
-0.535796,-1.04013,0.645158
-0.377994,-1.05534,0.638685
-0.227916,-1.04492,0.646476
-0.169045,-1.056,0.648137
0.0693505,-1.06296,0.648443
0.128824,-1.05744,0.652496
0.228635,-1.04158,0.660411
-0.588032,-1.01157,0.638391
-0.426318,-1.02048,0.632063
-0.3422,-1.00951,0.653288
-0.284672,-1.02636,0.651716
-0.109332,-1.02964,0.65841
0.173556,-1.01801,0.6578
0.324569,-1.01845,0.645109
0.38439,-1.01787,0.649203
-0.63909,-0.980151,0.638957
-0.396167,-0.97395,0.654852
-0.120369,-0.970753,0.6593
0.02797,-0.988168,0.66017
0.432484,-0.975852,0.634472
0.536955,-0.98506,0.646717
0.636783,-0.981605,0.629226
-0.688248,-0.946194,0.643582
-0.509678,-0.936743,0.647168
-0.454024,-0.95813,0.653576
-0.229491,-0.944558,0.65735
-0.0370908,-0.958266,0.639088
0.0309092,-0.92864,0.639819
0.081527,-0.956746,0.655188
0.186118,-0.933661,0.658008
0.358879,-0.959539,0.654788
0.483336,-0.955523,0.659874
0.575316,-0.940692,0.634493
0.685731,-0.948013,0.653036
-0.735679,-0.909745,0.647508
-0.560785,-0.905591,0.643523
-0.351329,-0.894939,0.653606
-0.291114,-0.906122,0.647674
-0.172023,-0.928545,0.66282
-0.0870373,-0.925875,0.631916
-0.0216691,-0.900848,0.646996
0.12432,-0.917751,0.639733
0.33784,-0.895409,0.639272
0.629875,-0.926258,0.654791
-0.610445,-0.871356,0.647759
-0.234555,-0.890926,0.630972
-0.130483,-0.882119,0.635097
-0.0726366,-0.869345,0.645877
0.217599,-0.872876,0.64697
0.277025,-0.886163,0.64453
0.434483,-0.872498,0.633235
-0.765198,-0.855669,0.65646
-0.550648,-0.833965,0.638949
-0.44603,-0.833736,0.655689
-0.387018,-0.84688,0.656049
-0.312628,-0.85032,0.643483
-0.18501,-0.85724,0.633305
-0.020552,-0.842343,0.65998
0.108829,-0.856942,0.649736
0.158799,-0.827834,0.633837
0.378189,-0.851839,0.631209
0.482467,-0.836936,0.647408
0.544287,-0.831297,0.649044
0.602256,-0.839496,0.661601
0.662028,-0.83577,0.661927
0.716704,-0.860428,0.645071
0.809531,-0.844852,0.643254
-0.646964,-0.820024,0.65895
-0.487474,-0.795715,0.635067
-0.349526,-0.801868,0.643229
-0.175469,-0.798854,0.643002
-0.121252,-0.824064,0.646881
0.053391,-0.824645,0.650202
0.342769,-0.807522,0.650524
0.416238,-0.805602,0.63407
0.849735,-0.804433,0.661576
-0.884122,-0.766504,0.662771
-0.662584,-0.762327,0.654911
0.0893171,-0.776767,0.646614
0.165645,-0.775483,0.662185
0.270167,-0.780177,0.644526
0.46926,-0.778704,0.642268
0.665602,-0.769848,0.657019
0.723558,-0.786461,0.648624
0.791846,-0.779251,0.635354
-0.843064,-0.733451,0.634292
-0.605176,-0.745924,0.660666
-0.444423,-0.755044,0.64381
-0.385245,-0.746179,0.645649
-0.326479,-0.737396,0.638761
-0.268128,-0.736842,0.651772
-0.08499,-0.751202,0.660745
-0.0296496,-0.750151,0.631917
0.0337344,-0.757484,0.65832
0.228838,-0.734974,0.652551
0.318559,-0.747655,0.658484
0.42024,-0.74588,0.631716
0.610943,-0.749707,0.64209
0.707126,-0.729211,0.642377
0.764141,-0.73246,0.660646
0.836888,-0.746165,0.657013
0.91734,-0.726394,0.643755
-0.922151,-0.720142,0.662605
-0.792543,-0.695244,0.661333
-0.536458,-0.708558,0.634905
-0.212786,-0.714216,0.649981
-0.154807,-0.707645,0.63678
-0.0550404,-0.699958,0.652618
0.0572998,-0.706349,0.637737
0.173986,-0.725429,0.630284
0.393047,-0.693214,0.640391
0.562434,-0.716664,0.654438
-0.847801,-0.675528,0.648884
-0.650766,-0.663826,0.636644
-0.59524,-0.685958,0.63252
-0.494558,-0.665619,0.634477
-0.305821,-0.666445,0.64824
0.000200284,-0.68894,0.632177
0.206742,-0.679347,0.650113
0.304221,-0.692177,0.640889
0.44769,-0.664269,0.660437
0.510471,-0.674015,0.649746
0.667058,-0.673816,0.642057
0.726564,-0.67318,0.634773
0.830529,-0.676045,0.660842
0.896528,-0.672461,0.659425
-0.977514,-0.64306,0.654518
-0.711274,-0.627263,0.641625
-0.550985,-0.645588,0.633131
-0.402179,-0.655046,0.648766
-0.212756,-0.645008,0.659763
-0.057865,-0.640164,0.654893
0.0373239,-0.646993,0.65344
0.13583,-0.630033,0.657308
0.345709,-0.652788,0.661324
0.39903,-0.632781,0.642741
0.986304,-0.629454,0.645095
-1.00906,-0.592188,0.655455
-0.903084,-0.59596,0.632944
-0.764076,-0.59838,0.653845
-0.640157,-0.60966,0.659895
-0.509478,-0.604776,0.647261
-0.451586,-0.623895,0.635347
-0.398022,-0.597731,0.629674
-0.313514,-0.605596,0.629572
-0.253909,-0.611018,0.632575
-0.15263,-0.593883,0.631736
0.205566,-0.619386,0.651712
0.261749,-0.598426,0.652904
0.714381,-0.618632,0.656306
-0.588517,-0.576703,0.637123
-0.462028,-0.571343,0.662073
-0.352143,-0.561976,0.643785
-0.208373,-0.573104,0.641407
-0.0562107,-0.583238,0.636282
0.0349512,-0.589018,0.638599
0.161453,-0.576325,0.650014
0.217646,-0.562214,0.634644
0.308555,-0.565385,0.635318
0.36474,-0.562649,0.661899
0.420795,-0.571635,0.64271
0.633843,-0.562111,0.646691
0.755358,-0.569655,0.634241
0.898646,-0.583794,0.643487
1.01462,-0.568129,0.638193
-1.04278,-0.530782,0.658885
-0.925711,-0.543268,0.649959
-0.859815,-0.554459,0.63161
-0.796221,-0.53042,0.635085
-0.736451,-0.531061,0.630231
-0.654965,-0.556663,0.636252
-0.53595,-0.551038,0.650021
-0.301989,-0.531462,0.655608
0.0119325,-0.534385,0.646817
0.0780432,-0.547742,0.644266
0.467911,-0.524776,0.654463
0.577784,-0.540975,0.648925
0.699896,-0.548385,0.642528
0.802582,-0.533294,0.640772
0.937612,-0.539321,0.63393
-0.886684,-0.498279,0.656313
-0.659725,-0.499632,0.653872
-0.48773,-0.516014,0.655974
-0.352335,-0.502298,0.638384
-0.207248,-0.513059,0.656536
-0.150681,-0.494326,0.65012
-0.0857654,-0.499628,0.660592
0.0892986,-0.49061,0.65836
0.136517,-0.522696,0.640176
0.204063,-0.509827,0.660401
0.272818,-0.522358,0.656831
0.339847,-0.514316,0.633566
0.399651,-0.515851,0.637333
0.524277,-0.500635,0.648329
0.747081,-0.511637,0.646806
0.995891,-0.490301,0.640907
-0.946501,-0.486993,0.648747
-0.764881,-0.478338,0.630285
-0.706192,-0.467192,0.634618
-0.598455,-0.477417,0.637006
-0.539327,-0.483571,0.644696
-0.435541,-0.486931,0.660263
-0.226232,-0.461429,0.632631
0.158336,-0.471044,0.661461
0.208209,-0.458574,0.629625
0.305306,-0.47199,0.658332
0.368363,-0.466247,0.655151
0.475243,-0.467068,0.640045
0.575883,-0.46912,0.651488
0.702658,-0.460307,0.656788
0.923724,-0.481063,0.633576
1.06774,-0.478449,0.651977
-1.09109,-0.422653,0.657392
-1.0256,-0.450422,0.632787
-0.975655,-0.436585,0.662934
-0.816952,-0.448832,0.63416
-0.38575,-0.454074,0.654788
-0.326761,-0.448677,0.645784
-0.272157,-0.425743,0.654556
-0.172612,-0.438605,0.646723
0.118717,-0.428146,0.647882
0.328779,-0.424686,0.629985
0.522969,-0.431044,0.643923
0.632284,-0.449035,0.648057
0.762121,-0.454096,0.653879
0.819655,-0.449476,0.638241
0.888627,-0.437163,0.654267
0.980602,-0.43509,0.65845
-1.04586,-0.394098,0.630428
-0.874101,-0.421179,0.658424
-0.820399,-0.394683,0.65974
-0.762938,-0.4132,0.646806
-0.668914,-0.394224,0.647075
-0.542434,-0.40664,0.640803
-0.396916,-0.394468,0.654957
-0.090539,-0.407818,0.632534
-0.0293766,-0.407303,0.649506
0.675665,-0.40684,0.656284
0.845341,-0.396275,0.64773
0.933597,-0.405165,0.631053
1.04574,-0.395859,0.655835
-1.11437,-0.356804,0.644356
-0.970803,-0.377356,0.654927
-0.877514,-0.366701,0.633575
-0.722896,-0.368793,0.652915
-0.231986,-0.366521,0.633396
0.0585652,-0.387048,0.637251
0.131606,-0.369848,0.642817
0.191352,-0.370857,0.646907
0.250617,-0.363816,0.653012
0.308472,-0.368925,0.637984
0.364887,-0.385946,0.658036
0.495127,-0.377615,0.645345
0.631563,-0.366226,0.656323
0.743486,-0.367172,0.646797
-1.00724,-0.330988,0.644755
-0.68164,-0.324598,0.645681
-0.582247,-0.323943,0.642507
-0.474738,-0.333639,0.654843
-0.414953,-0.337363,0.656687
-0.352693,-0.35436,0.630147
-0.157724,-0.343081,0.638366
-0.0891835,-0.350956,0.660418
-0.0293286,-0.3479,0.657602
0.0308644,-0.336231,0.653013
0.448501,-0.327664,0.636847
0.692692,-0.338575,0.660298
0.841458,-0.338636,0.632038
0.942484,-0.350289,0.653205
1.00251,-0.349392,0.660152
-1.13175,-0.296965,0.630078
-1.06857,-0.318554,0.639363
-0.932704,-0.288222,0.644535
-0.87097,-0.306716,0.629542
-0.774664,-0.304411,0.651265
-0.632836,-0.290153,0.656058
-0.531541,-0.299092,0.662574
-0.374101,-0.293733,0.660668
-0.20774,-0.319489,0.661544
-0.00835833,-0.289372,0.650739
0.161826,-0.315754,0.654246
0.286668,-0.315917,0.655388
0.548615,-0.306444,0.642138
0.64163,-0.307489,0.66273
0.800616,-0.297218,0.646045
0.901877,-0.307042,0.644442
1.01304,-0.291079,0.650946
-1.04921,-0.261888,0.637623
-0.990512,-0.273681,0.639571
-0.826611,-0.274605,0.653894
-0.729381,-0.262384,0.63354
-0.425317,-0.284087,0.6312
-0.328763,-0.259607,0.641584
-0.275102,-0.28091,0.657454
-0.219524,-0.263764,0.642971
0.0594364,-0.283828,0.64811
0.313813,-0.262985,0.648055
0.372792,-0.281991,0.654838
0.60536,-0.265446,0.640321
0.93914,-0.261889,0.657435
1.0698,-0.286112,0.63242
-1.14412,-0.245243,0.659175
-0.88827,-0.249499,0.634142
-0.674134,-0.246595,0.650341
-0.61778,-0.226119,0.650927
-0.509081,-0.243629,0.661619
-0.452418,-0.232646,0.64561
-0.392503,-0.234768,0.646455
-0.100369,-0.246437,0.637075
-0.0463733,-0.223381,0.649437
0.15683,-0.235918,0.65998
0.254995,-0.251476,0.648491
0.397609,-0.228029,0.662585
0.467403,-0.233699,0.651454
0.879463,-0.241179,0.657496
1.03508,-0.237349,0.635781
1.09459,-0.232354,0.641233
-0.984783,-0.20559,0.633872
-0.900127,-0.196338,0.659297
-0.837687,-0.21752,0.63332
-0.731319,-0.195553,0.643829
-0.66256,-0.190153,0.633813
-0.556105,-0.209332,0.647591
-0.50061,-0.191576,0.633279
-0.212542,-0.205189,0.632502
0.0439524,-0.18647,0.644666
0.208504,-0.215197,0.637708
0.583049,-0.210551,0.631623
0.923944,-0.209085,0.633513
1.15053,-0.213079,0.650606
-1.11161,-0.162886,0.633459
-1.05826,-0.164015,0.660814
-0.791299,-0.172327,0.640389
-0.600408,-0.169998,0.638907
-0.301517,-0.180237,0.653932
-0.244542,-0.162611,0.659962
-0.109482,-0.182942,0.651917
-0.0590208,-0.154752,0.636206
0.246031,-0.169505,0.647726
0.437053,-0.182954,0.661335
0.62808,-0.17505,0.662963
0.685983,-0.182334,0.649153
0.744118,-0.170685,0.657915
0.842385,-0.174884,0.63931
0.898774,-0.156634,0.647871
0.957733,-0.156531,0.658297
1.01888,-0.168241,0.64471
1.07626,-0.159013,0.630208
-1.16264,-0.13134,0.645473
-0.903862,-0.139646,0.640021
-0.745366,-0.135354,0.629722
-0.696961,-0.149842,0.661846
-0.646409,-0.132512,0.631249
-0.482707,-0.141842,0.661444
-0.403567,-0.14401,0.656683
-0.344282,-0.135241,0.655212
-0.286424,-0.123355,0.642671
0.0470763,-0.126637,0.645743
0.136115,-0.120396,0.63181
0.188576,-0.151261,0.645245
0.404251,-0.139396,0.636516
0.592936,-0.124812,0.652539
0.661522,-0.127663,0.64826
0.793774,-0.140181,0.643934
1.11925,-0.128492,0.662499
-1.08776,-0.112245,0.654719
-1.0281,-0.113411,0.649545
-0.592546,-0.111563,0.649309
-0.481734,-0.0844325,0.644263
-0.170951,-0.114398,0.644342
-0.0611437,-0.0971406,0.652695
0.214381,-0.0987145,0.658264
0.270972,-0.114983,0.647038
0.549404,-0.0851514,0.641395
0.853489,-0.116576,0.647352
0.931966,-0.109689,0.630979
1.0159,-0.111073,0.662249
1.1659,-0.0990854,0.638298
-1.03784,-0.0543351,0.646984
-0.921198,-0.0812099,0.629192
-0.762909,-0.081928,0.650526
-0.635148,-0.073654,0.630808
-0.577978,-0.0557994,0.633032
-0.325556,-0.079094,0.632768
-0.211145,-0.071019,0.634593
-0.156869,-0.0540927,0.653454
-0.00172074,-0.065534,0.646108
0.132935,-0.0622701,0.646064
0.489015,-0.0827235,0.645209
0.781731,-0.0818479,0.637629
0.836016,-0.057968,0.646323
1.1073,-0.070809,0.651512
-1.16936,-0.0174528,0.632411
-1.11711,-0.0249675,0.662827
-0.976696,-0.0502333,0.662675
-0.696173,-0.0311699,0.662124
-0.384554,-0.0502495,0.654647
-0.250586,-0.0250629,0.658758
-0.0904172,-0.0222939,0.639222
0.411358,-0.0250529,0.652463
0.58692,-0.03002,0.649574
0.883082,-0.0182798,0.632769
-1.06213,0.00574523,0.633493
-0.882953,0.0106548,0.635192
-0.665854,0.0145323,0.632922
-0.346482,-0.0041875,0.659477
-0.19589,-0.0110897,0.638715
0.151425,0.0033174,0.635535
0.357131,-0.00856544,0.632999
0.454085,0.0166462,0.647551
0.645185,0.0160848,0.640773
0.703343,-0.00060286,0.644717
0.946932,-0.0160297,0.630109
1.00667,-0.016201,0.635039
1.06241,0.00289947,0.64612
1.11974,-0.0136034,0.63877
-1.11272,0.0333417,0.649875
-0.936986,0.0364303,0.635113
-0.836945,0.0469781,0.647907
-0.611176,0.0258646,0.654595
-0.552736,0.0500152,0.658052
-0.412888,0.0450522,0.644514
-0.177612,0.041143,0.661736
0.100791,0.033357,0.646831
0.336485,0.0465851,0.643974
0.396807,0.0349076,0.644234
0.528753,0.0420498,0.631044
0.586683,0.0289495,0.638986
0.791126,0.0316209,0.658627
-0.735569,0.0643868,0.650083
-0.597296,0.080529,0.632067
-0.316034,0.0672254,0.644884
-0.221308,0.0825123,0.659944
-0.123544,0.0687331,0.66073
-0.0292566,0.0517292,0.652262
0.0271266,0.0611408,0.63427
0.132555,0.0840874,0.649085
0.187114,0.0599452,0.643501
0.440869,0.0749597,0.650872
0.826187,0.0778637,0.643629
0.920717,0.0738525,0.640786
0.976331,0.0823654,0.661615
1.02373,0.0515212,0.641542
-1.07149,0.109962,0.659577
-1.01909,0.0885644,0.639873
-0.9276,0.103369,0.655681
-0.847445,0.105969,0.650952
-0.791328,0.0858168,0.645592
-0.643071,0.107961,0.659447
-0.372028,0.0860674,0.660118
-0.169847,0.0917847,0.630596
-0.0110064,0.112008,0.644746
0.0706859,0.0993832,0.649598
0.312889,0.102503,0.637435
0.588934,0.0884987,0.632351
0.655636,0.111043,0.662408
0.771406,0.10139,0.649682
1.02902,0.110839,0.660068
1.11799,0.093806,0.642284
-1.16379,0.121192,0.633833
-1.10941,0.146179,0.630489
-1.0217,0.1476,0.649323
-0.745042,0.123615,0.65031
-0.480058,0.125736,0.642646
-0.42385,0.147135,0.661464
-0.323468,0.149879,0.652324
-0.0715718,0.132771,0.640949
0.190318,0.124991,0.639106
0.252741,0.123473,0.643825
0.360611,0.137948,0.644964
0.420087,0.130681,0.644015
0.539827,0.122585,0.65425
0.605183,0.14489,0.644357
0.824043,0.137637,0.64051
0.986633,0.144655,0.634597
-1.15586,0.181732,0.650267
-0.91424,0.161706,0.658697
-0.854445,0.16516,0.656374
-0.75209,0.17967,0.630288
-0.643034,0.160995,0.631644
-0.552154,0.170118,0.661221
-0.498213,0.18271,0.63844
-0.191791,0.177204,0.636963
-0.0264334,0.169758,0.654502
0.0295816,0.161442,0.634845
0.240036,0.182699,0.641662
0.460364,0.17392,0.653874
0.552759,0.180976,0.658346
0.658705,0.170242,0.653588
0.715815,0.154237,0.644674
0.919828,0.174391,0.658478
1.11,0.153118,0.638521
-1.10272,0.205681,0.632618
-0.982558,0.192924,0.649179
-0.884479,0.216665,0.661784
-0.693932,0.189752,0.644892
-0.599258,0.202342,0.642784
-0.362346,0.195472,0.654559
-0.299602,0.202182,0.635676
-0.141585,0.202113,0.658191
-0.0829966,0.189324,0.657544
0.0665648,0.206422,0.648974
0.125992,0.199122,0.650359
0.343713,0.19272,0.662424
0.810922,0.19602,0.640486
-1.14428,0.244172,0.65225
-1.03251,0.23588,0.640417
-0.747298,0.230778,0.661181
-0.645543,0.248131,0.649896
-0.536391,0.227924,0.659651
-0.198914,0.233967,0.654741
-0.0818783,0.251478,0.655892
-0.0252641,0.248912,0.635557
0.155857,0.248862,0.635252
0.214714,0.238646,0.640657
0.386303,0.24104,0.656366
0.605027,0.249125,0.642211
0.662706,0.239514,0.655335
0.726312,0.245447,0.646177
0.785234,0.251761,0.654785
0.871895,0.226993,0.654897
0.933718,0.230359,0.642214
0.991988,0.244187,0.640342
-1.08549,0.263142,0.633366
-0.848804,0.263396,0.650126
-0.417177,0.258028,0.637182
-0.362293,0.283393,0.642528
0.071907,0.282651,0.633972
0.474039,0.267967,0.661991
1.1374,0.274467,0.648906
-1.12942,0.301705,0.660521
-1.07371,0.320248,0.647485
-0.97094,0.300999,0.649098
-0.892032,0.303511,0.639598
-0.619891,0.302508,0.655554
-0.516554,0.302178,0.641747
-0.45635,0.303139,0.63248
-0.245458,0.292565,0.64432
-0.185835,0.298984,0.643091
-0.070253,0.317773,0.635152
-0.0175188,0.303285,0.659648
0.129123,0.301658,0.644341
0.299354,0.302624,0.643361
0.429465,0.308103,0.662548
0.579962,0.302457,0.654766
0.692473,0.29432,0.653531
0.80471,0.308329,0.658268
1.03002,0.28852,0.653863
-1.01907,0.340335,0.632207
-0.764732,0.331715,0.650302
-0.543999,0.351765,0.661184
-0.487622,0.354213,0.634418
0.0767636,0.350841,0.651606
0.191982,0.354366,0.631263
0.388668,0.351351,0.653892
0.490249,0.325291,0.655204
0.864923,0.320825,0.647734
0.92431,0.323051,0.639878
-1.05678,0.375736,0.662472
-0.812546,0.369714,0.65646
-0.660918,0.358456,0.635843
-0.602359,0.359539,0.649986
-0.427826,0.355855,0.631048
-0.320917,0.367383,0.655038
0.0174642,0.359197,0.64895
0.132516,0.361612,0.632431
0.249557,0.362924,0.645423
0.491179,0.382569,0.637556
0.552843,0.355526,0.661633
0.704047,0.372126,0.630622
0.760584,0.379388,0.649087
0.817377,0.363542,0.638744
0.938523,0.378996,0.656101
1.10591,0.382228,0.662587
-0.732601,0.389345,0.658655
-0.632941,0.410755,0.644124
-0.566083,0.407056,0.654572
-0.392235,0.405362,0.638908
-0.27344,0.399964,0.638313
-0.195616,0.393506,0.640909
0.0909701,0.408878,0.65668
0.219592,0.413442,0.657381
0.376228,0.409794,0.649038
0.432028,0.392399,0.635557
0.539639,0.41751,0.632229
0.59371,0.409622,0.656898
0.650194,0.394977,0.643513
0.999285,0.392416,0.640384
-1.08534,0.437196,0.657285
-1.02258,0.422705,0.648014
-0.952119,0.424261,0.630191
-0.815854,0.432499,0.636837
-0.690451,0.422238,0.631551
-0.499177,0.43952,0.65842
-0.337635,0.427921,0.657093
-0.231986,0.44172,0.649659
-0.14324,0.448696,0.640674
0.0314137,0.422663,0.658908
0.26736,0.45041,0.660269
0.326782,0.44255,0.657767
0.419563,0.450975,0.644462
0.478014,0.449874,0.6311
0.632435,0.45405,0.64591
0.796588,0.424027,0.631548
0.904728,0.424565,0.636933
0.967724,0.444815,0.6598
1.08561,0.436436,0.647011
-1.00499,0.48628,0.657202
-0.709988,0.480699,0.64065
-0.651611,0.467393,0.63812
-0.592505,0.45982,0.644067
-0.390831,0.467363,0.647078
-0.288793,0.457864,0.639328
-0.189498,0.483442,0.656209
0.0344025,0.482209,0.652905
0.121377,0.459917,0.648947
0.574561,0.466735,0.636707
0.689347,0.469829,0.655795
0.749261,0.46998,0.653926
-0.900773,0.505594,0.657433
-0.840178,0.510366,0.648931
-0.768237,0.490843,0.631262
-0.336281,0.491612,0.653241
-0.130517,0.505097,0.656534
-0.0717751,0.49384,0.661203
-0.0173305,0.510544,0.64234
0.0885315,0.509934,0.652107
0.164574,0.501968,0.634957
0.223304,0.49224,0.660362
0.372253,0.495063,0.650907
0.427203,0.508979,0.63131
0.718656,0.519707,0.640019
0.778115,0.517933,0.632732
0.995646,0.503139,0.656829
1.06215,0.490693,0.637258
-0.977586,0.539532,0.655778
-0.510462,0.530476,0.635407
-0.236222,0.545193,0.641033
-0.176575,0.539705,0.640291
0.13405,0.550721,0.651832
0.250766,0.545148,0.653379
0.317639,0.523722,0.647261
0.371697,0.554508,0.658465
0.522861,0.52445,0.662279
0.580433,0.54233,0.657602
0.643713,0.553905,0.651732
0.921679,0.546632,0.636624
1.03563,0.544412,0.639288
-1.0194,0.574304,0.630561
-0.899833,0.563831,0.643837
-0.828366,0.575932,0.639693
-0.77071,0.586323,0.652191
-0.598963,0.584663,0.650234
-0.400018,0.574784,0.636718
-0.340754,0.565752,0.636248
-0.278547,0.586836,0.648992
0.0779112,0.567484,0.639297
0.285937,0.59081,0.636861
0.431282,0.562746,0.657457
0.535914,0.582014,0.652251
0.762556,0.574874,0.653232
0.837961,0.574738,0.645382
0.977496,0.560109,0.653662
-0.714977,0.593666,0.631597
-0.221194,0.60323,0.641403
